xa6qIG	1	CA	c_char_p(74327412)
zkzZ47	5	CA	c_char_p(35571748)
eEFi2Q	1	CA	c_char_p(58320724)
A1pZC2	3	CA	c_char_p(36207588)
uH7Bm2	1	CA	c_char_p(55148404)
eamuXB	1	CA	c_char_p(48529540)
ykSXsz	1	CA	c_char_p(36992276)
r8k9E	2	CA	c_char_p(57778836)
yLdbQr	1	CA	c_char_p(48464612)
AigJO6	1	CA	c_char_p(35631044)
srHO6N	2	CA	c_char_p(53689636)
hNc4X5	1	CA	c_char_p(48346628)
xP11sK	1	CA	c_char_p(49083540)
yJ8XZj	2	CA	c_char_p(58332628)
uXEX2G	1	CA	c_char_p(36984580)
c8c6T7	1	CA	c_char_p(74336916)
Aaud9j	2	CA	c_char_p(47908532)
lzXQ3c	1	CA	c_char_p(36046564)
tr6oY6	1	CA	c_char_p(54114068)
qvXnXj	1	CA	c_char_p(36383492)
z5NZQg	2	CA	c_char_p(36928116)
xlfjug	1	CA	c_char_p(35480228)
zs1del	1	CA	c_char_p(36133732)
tIAwuL	2	CA	c_char_p(47963668)
z6RAGx	3	CA	c_char_p(35986644)
yuYuGd	1	CA	c_char_p(36267540)
y8XVrE	1	CA	c_char_p(47489972)
9Lwh52	3	CA	c_char_p(58857460)
k8eVQd	1	CA	c_char_p(57936564)
xD5gOp	1	CA	c_char_p(35586308)
w6SviE	2	CA	c_char_p(35580388)
yOOrBm	3	CA	c_char_p(74286260)
v4SBqs	1	CA	c_char_p(53112900)
hElilD	1	CA	c_char_p(37634164)
A19yUK	1	CA	c_char_p(58261396)
A4aeii	1	CA	c_char_p(35447252)
cjYwfD	1	CA	c_char_p(37624996)
UzvPh	1	CA	c_char_p(47480868)
ybU30W	3	CA	c_char_p(35741844)
h4PmkO	1	CA	c_char_p(36104340)
yh1YnS	2	CA	c_char_p(41712100)
yLyACf	1	CA	c_char_p(34412772)
uXZ4rH	1	CA	c_char_p(36095028)
mdnG0s	21	CA	c_char_p(35657268)
aJN540	2	CA	c_char_p(74351940)
y5vNyT	1	CA	c_char_p(36380500)
8WZXbd	1	CA	c_char_p(35498996)
udS4sg	8	CA	c_char_p(48355812)
10AQ7M	1	CA	c_char_p(35510772)
xEZZvG	1	CA	c_char_p(54450516)
z5GWnK	16	CA	c_char_p(74321076)
zZgfiz	1	CA	c_char_p(53105620)
wLYGZ9	1	CA	c_char_p(57779524)
hAbWa2	1	CA	c_char_p(49088388)
ytG7Zj	1	CA	c_char_p(75177332)
b7K1p7	19	CA	c_char_p(35624756)
Gwly5	1	CA	c_char_p(36275060)
oPwmki	5	CA	c_char_p(37664020)
mRyYNC	1	CA	c_char_p(46293140)
bHLU8H	2	CA	c_char_p(47495188)
zn2ApT	4	CA	c_char_p(37028740)
rWaL0b	1	CA	c_char_p(57840564)
LfKkq	1	CA	c_char_p(37010916)
yH1eL6	1	CA	c_char_p(48382820)
edZXON	2	CA	c_char_p(53511524)
zcsxKD	1	CA	c_char_p(54418884)
9W4SNG	1	CA	c_char_p(58274452)
HD6YW	2	CA	c_char_p(36179780)
yaEf9H	2	CA	c_char_p(55147556)
dQIU3b	1	CA	c_char_p(48418052)
rRveAD	1	CA	c_char_p(47957108)
hZjdDi	1	CA	c_char_p(58023940)
yI63kE	1	CA	c_char_p(35561252)
22PtZn	1	CA	c_char_p(37652804)
bHrdIf	3	CA	c_char_p(37038724)
A28KKe	1	CA	c_char_p(36338644)
yoI36l	5	CA	c_char_p(49091188)
zDo8DF	1	CA	c_char_p(35456004)
vRN1RA	2	CA	c_char_p(74844708)
aGrvo1	2	CA	c_char_p(48437844)
splA6M	1	CA	c_char_p(74241620)
bKCzpO	1	CA	c_char_p(52804116)
A0rmc3	1	CA	c_char_p(48414340)
qJIIcL	2	CA	c_char_p(37009492)
tEdYrn	3	CA	c_char_p(47903364)
tI4ZBT	1	CA	c_char_p(35611380)
wbXEUY	3	CA	c_char_p(57934692)
wUlys1	27	CA	c_char_p(35536660)
aw3KZ1	1	CA	c_char_p(36014100)
As0r5k	2	CA	c_char_p(55198916)
d7PFbS	1	CA	c_char_p(35969396)
rUrTN1	4	CA	c_char_p(36217172)
Ab7l2W	1	CA	c_char_p(47478468)
hAl5rh	13	CA	c_char_p(35560772)
