w3Km2i	3	NE	c_char_p(62991492)
zlIb5M	1	NE	c_char_p(38914548)
zZgTTr	1	NE	c_char_p(39281380)
wP3ywN	1	NE	c_char_p(38910868)
qdYhkj	1	NE	c_char_p(81114724)
xQV03f	2	NE	c_char_p(39830628)
yFyF7Y	2	NE	c_char_p(38855076)
a4OKCe	1	NE	c_char_p(39437220)
yXUDgV	1	NE	c_char_p(45313700)
y9LddA	2	NE	c_char_p(39004996)
19RR6R	1	NE	c_char_p(86473668)
AFrO1t	1	NE	c_char_p(39330532)
yE3hLV	1	NE	c_char_p(39360932)
8faZ4	1	NE	c_char_p(38994548)
fD1gQd	1	NE	c_char_p(39846612)
qO22	1	NE	c_char_p(62997684)
d0iKKk	1	NE	c_char_p(39945204)
zZyV5N	1	NE	c_char_p(59047220)
b7pJhv	9	NE	c_char_p(34795876)
dKYe2a	2	NE	c_char_p(61493716)
jjHHaH	1	NE	c_char_p(39320212)
mNYfwY	4	NE	c_char_p(39333348)
ohsaT8	1	NE	c_char_p(50828724)
vVBX3	1	NE	c_char_p(39112276)
8Ee2N	3	NE	c_char_p(39005668)
yTOQJO	1	NE	c_char_p(39364644)
