AhvmIu	2	NY	c_char_p(19644996)
wSyfYs	2	NY	c_char_p(62025444)
qvXnXj	2	NY	c_char_p(19070324)
IdrR0	13	NY	c_char_p(18951108)
xS3beW	1	NY	c_char_p(22432116)
SB7ZS	1	NY	c_char_p(18696468)
zd62Kv	4	NY	c_char_p(19068308)
zGqov8	2	NY	c_char_p(21806116)
f6qTCk	5	NY	c_char_p(19084324)
aLowSr	1	NY	c_char_p(33794548)
xdBuig	1	NY	c_char_p(18682756)
w10Nlg	2	NY	c_char_p(21851652)
zHsrnj	1	NY	c_char_p(18770212)
u8jtil	1	NY	c_char_p(20192020)
yQ9wJ6	1	NY	c_char_p(23250468)
x48grK	1	NY	c_char_p(21283092)
zaOhY4	1	NY	c_char_p(18887476)
xij0jU	1	NY	c_char_p(20222580)
x9n1el	1	NY	c_char_p(19455092)
g3Ga77	1	NY	c_char_p(18664964)
z0nCia	1	NY	c_char_p(20975572)
zroOnF	7	NY	c_char_p(21813508)
xl8O0c	11	NY	c_char_p(19091364)
8faZ4	2	NY	c_char_p(19046868)
vZjILD	1	NY	c_char_p(51938484)
19AnNk	9	NY	c_char_p(18783844)
yv4Cjs	1	NY	c_char_p(21730836)
A113rm	1	NY	c_char_p(21427972)
y99Zqt	3	NY	c_char_p(21056772)
wgig7M	1	NY	c_char_p(42965588)
wY8dEX	60	NY	c_char_p(18930292)
r8k9E	4	NY	c_char_p(19065620)
y7mqmw	26	NY	c_char_p(18711028)
yM4Zdk	2	NY	c_char_p(21409124)
noKr	1	NY	c_char_p(22421924)
zT4waC	1	NY	c_char_p(75182740)
8eAhIO	1	NY	c_char_p(20273956)
zp7uYQ	1	NY	c_char_p(19018068)
zf3MBQ	1	NY	c_char_p(19626788)
xkDQOa	1	NY	c_char_p(75251252)
oqPMKY	1	NY	c_char_p(20260916)
zIxZbP	2	NY	c_char_p(33223188)
130rZ5	2	NY	c_char_p(19054820)
xhqVmO	1	NY	c_char_p(18560052)
zzorv3	3	NY	c_char_p(22413620)
yqexjv	1	NY	c_char_p(75249700)
wsP6Fb	1	NY	c_char_p(20217044)
zQ3nay	8	NY	c_char_p(21418660)
wFiRib	2	NY	c_char_p(21409684)
xj7vRJ	3	NY	c_char_p(18951540)
4kIXux	1	NY	c_char_p(18717332)
yZ04yM	1	NY	c_char_p(22376164)
x7GoiV	1	NY	c_char_p(77761780)
AynlGH	1	NY	c_char_p(20960484)
w4WLm	1	NY	c_char_p(42963188)
4wAndF	4	NY	c_char_p(19635028)
z6PvsJ	1	NY	c_char_p(22380052)
LfKkq	2	NY	c_char_p(29975332)
A4KKSn	1	NY	c_char_p(42918452)
x7AO9m	1	NY	c_char_p(17479108)
yfJCRJ	2	NY	c_char_p(18698676)
ylHOD8	2	NY	c_char_p(18557348)
w9z9PB	27	NY	c_char_p(18584644)
9lcG6i	1	NY	c_char_p(18540628)
kvcs	1	NY	c_char_p(18835428)
fWJuZL	2	NY	c_char_p(18525140)
zdb7lA	3	NY	c_char_p(18556052)
ndpDCm	1	NY	c_char_p(18988916)
lcFzGK	3	NY	c_char_p(22375700)
xgUQNG	1	NY	c_char_p(59541908)
whcsLd	1	NY	c_char_p(18665556)
wv4shH	1	NY	c_char_p(59396100)
gUg0sf	1	NY	c_char_p(19554276)
t27iXv	1	NY	c_char_p(22355988)
91aOmp	3	NY	c_char_p(18995412)
wCzw9f	1	NY	c_char_p(18559588)
zpcONP	4	NY	c_char_p(16486252)
xI1DRJ	1	NY	c_char_p(19386548)
wMpnDv	1	NY	c_char_p(21044052)
x8HqRJ	3	NY	c_char_p(19058804)
wRIdts	2	NY	c_char_p(65299556)
b2uIyI	1	NY	c_char_p(18651764)
yQWpcb	1	NY	c_char_p(21007844)
ze21os	1	NY	c_char_p(21774884)
zCaLwp	164	NY	c_char_p(18764756)
yaw7xG	1	NY	c_char_p(29973236)
jjHHaH	1	NY	c_char_p(18590452)
s8e75S	1	NY	c_char_p(22212036)
UT2FE	3	NY	c_char_p(18789684)
ohsaT8	2	NY	c_char_p(77794308)
zFEhpa	1	NY	c_char_p(21008724)
o8Jyaz	3	NY	c_char_p(18552068)
wkOMBL	2	NY	c_char_p(18759636)
bPyi6M	1	NY	c_char_p(19541444)
zOMvzF	3	NY	c_char_p(18548068)
wSL4e7	2	NY	c_char_p(42964052)
whp640	3	NY	c_char_p(22491460)
xAldXB	1	NY	c_char_p(18881060)
vPHN5e	9	NY	c_char_p(18757524)
yA8Y6z	24	NY	c_char_p(18864836)
ftEw0I	1	NY	c_char_p(21398276)
zZ7Dh1	1	NY	c_char_p(48232788)
xuYeIi	1	NY	c_char_p(22408660)
mapEfO	1	NY	c_char_p(18955028)
zMttNz	1	NY	c_char_p(59799588)
w6SjFy	1	NY	c_char_p(19294452)
sgcY98	2	NY	c_char_p(62292100)
4dwBHm	11	NY	c_char_p(18523412)
zb0i4q	4	NY	c_char_p(20234004)
24j2P	2	NY	c_char_p(21403060)
yUzuQt	7	NY	c_char_p(19058420)
zytjcG	7	NY	c_char_p(18719172)
w1yV1G	1	NY	c_char_p(71018068)
zuPWuA	1	NY	c_char_p(18866772)
uLcl0Z	1	NY	c_char_p(34697252)
cWth7t	26	NY	c_char_p(20278484)
8Z2T1o	1	NY	c_char_p(18820836)
rtOGwl	14	NY	c_char_p(21714996)
lYrMzw	5	NY	c_char_p(22394804)
wB1gxK	2	NY	c_char_p(18824740)
y8CIpc	3	NY	c_char_p(19627636)
9E4920	1	NY	c_char_p(19272660)
2YZs1o	1	NY	c_char_p(19061204)
wMLGAG	1	NY	c_char_p(21769988)
asKEBn	1	NY	c_char_p(30353508)
AmssVj	2	NY	c_char_p(77804356)
15XEsw	1	NY	c_char_p(18802484)
MhlEo	1	NY	c_char_p(19021492)
f8zxQx	2	NY	c_char_p(19295956)
wP7esu	1	NY	c_char_p(40682020)
qMac9k	1	NY	c_char_p(49525588)
rg2Q	2	NY	c_char_p(64068084)
Am7yOm	12	NY	c_char_p(19092692)
zXwPcz	1	NY	c_char_p(18760084)
sjFseC	1	NY	c_char_p(18847124)
yRFYd5	29	NY	c_char_p(42967988)
1bJVh1	1	NY	c_char_p(20196628)
fZ9gPy	2	NY	c_char_p(22372772)
zgQL7H	1	NY	c_char_p(23225108)
wiBYmL	1	NY	c_char_p(19010788)
zDxH9m	1	NY	c_char_p(22480484)
buIRUn	6	NY	c_char_p(19394356)
snBvyD	1	NY	c_char_p(30367076)
xuIjOO	1	NY	c_char_p(18550212)
z48kq6	4	NY	c_char_p(18547316)
zroaF2	1	NY	c_char_p(19114228)
t2xp63	1	NY	c_char_p(19276932)
y4agdO	19	NY	c_char_p(19083220)
wVxKTc	5	NY	c_char_p(19271748)
q8oag	1	NY	c_char_p(18974852)
gr5jlH	10	NY	c_char_p(19114868)
l5nZYy	2	NY	c_char_p(26699332)
wtt7hK	80	NY	c_char_p(18948948)
xw2o0l	7	NY	c_char_p(18568196)
gKEReT	1	NY	c_char_p(19646564)
Aa6Do2	1	NY	c_char_p(30376996)
w5tJgw	3	NY	c_char_p(33225156)
zC2b65	2	NY	c_char_p(21800404)
9QJ3jP	1	NY	c_char_p(18849892)
zpO2vA	2	NY	c_char_p(22500276)
yInBWz	1	NY	c_char_p(20316532)
yBSRNo	1	NY	c_char_p(78953876)
60N0H8	9	NY	c_char_p(19053012)
zzPCNh	1	NY	c_char_p(77807444)
weRo7s	3	NY	c_char_p(23196948)
2AUpR3	1	NY	c_char_p(21425460)
wPGEZ8	3	NY	c_char_p(18641988)
qZ484K	1	NY	c_char_p(18881540)
xjALDe	1	NY	c_char_p(21035940)
6mBUPc	1	NY	c_char_p(18945220)
3NEz8T	1	NY	c_char_p(62254260)
eWgcf3	1	NY	c_char_p(18575876)
zYzAc0	1	NY	c_char_p(33740500)
zbVQDa	1	NY	c_char_p(18977908)
A4RrXD	1	NY	c_char_p(62008564)
a4OKCe	1	NY	c_char_p(18574852)
zuyUpg	2	NY	c_char_p(28901636)
xGHHY9	1	NY	c_char_p(63998852)
tXTgjo	1	NY	c_char_p(21037652)
