4tSh9L	1	OK	c_char_p(38822468)
z21bkl	1	OK	c_char_p(83117748)
t7BlEw	1	OK	c_char_p(38881892)
h15jRS	1	OK	c_char_p(47407268)
yFyF7Y	1	OK	c_char_p(38855076)
omhYpA	1	OK	c_char_p(39097668)
zcvTpy	1	OK	c_char_p(39348948)
b2uIyI	3	OK	c_char_p(39029492)
tDqFX8	2	OK	c_char_p(47807284)
xbUeGC	2	OK	c_char_p(38989268)
y9LddA	1	OK	c_char_p(39004996)
eUzPM7	1	OK	c_char_p(39889604)
zzbvyE	1	OK	c_char_p(45362676)
ynamaB	1	OK	c_char_p(39127476)
w3Km2i	1	OK	c_char_p(62991492)
fD1gQd	3	OK	c_char_p(39846612)
qO22	4	OK	c_char_p(62997684)
nnz5f	1	OK	c_char_p(89922948)
xj2OOE	2	OK	c_char_p(45039348)
x0eu4i	1	OK	c_char_p(73532532)
xcuTXj	1	OK	c_char_p(89915236)
ydzl3Q	1	OK	c_char_p(38941828)
d7PFbS	9	OK	c_char_p(47764996)
wGldb6	1	OK	c_char_p(81332148)
tFktwP	1	OK	c_char_p(39840420)
wXKHMr	2	OK	c_char_p(46047492)
x1b4tl	1	OK	c_char_p(45262452)
Agokgg	1	OK	c_char_p(39118052)
wGJjnC	1	OK	c_char_p(39310516)
yTfJmX	1	OK	c_char_p(47801668)
vVBX3	1	OK	c_char_p(39112276)
yDzEd8	2	OK	c_char_p(38811492)
8Ee2N	3	OK	c_char_p(39005668)
wgFhAT	1	OK	c_char_p(38932644)
ftEw0I	1	OK	c_char_p(39319348)
xjtwhY	1	OK	c_char_p(90890276)
