fU0iNs	6	MN	c_char_p(29372612)
GFh2dX	1	MN	c_char_p(71582228)
HJujRs	1	MN	c_char_p(29060948)
ruG5h8	1	MN	c_char_p(28878708)
vZ5vuL	1	MN	c_char_p(29429540)
HPCL5w	1	MN	c_char_p(34028884)
Yrdxt	2	MN	c_char_p(38899764)
HyVjDG	2	MN	c_char_p(30840436)
c1zW7K	1	MN	c_char_p(32757668)
xWHNWi	1	MN	c_char_p(29767012)
IrgYRM	2	MN	c_char_p(38980276)
vlbysc	2	MN	c_char_p(29036516)
jHJ6x	3	MN	c_char_p(29288308)
b5qtyk	7	MN	c_char_p(30719908)
e6dM45	1	MN	c_char_p(28908692)
HFTEus	9	MN	c_char_p(29762068)
qSkIlE	1	MN	c_char_p(29003604)
ooJ3SD	2	MN	c_char_p(29009044)
HzxJoz	1	MN	c_char_p(32881956)
u92XMk	2	MN	c_char_p(38505556)
IYqBRW	2	MN	c_char_p(29378596)
arPVCY	2	MN	c_char_p(29387924)
HV43Hy	1	MN	c_char_p(50627892)
bREk8i	1	MN	c_char_p(29250596)
9ryyBB	11	MN	c_char_p(29224692)
HDpjC2	1	MN	c_char_p(30222964)
90xIvJ	9	MN	c_char_p(28869748)
83o90B	1	MN	c_char_p(39028132)
vgtF	1	MN	c_char_p(28933636)
ipgl7l	1	MN	c_char_p(29085444)
f8zxQx	1	MN	c_char_p(28923588)
H4EdtZ	1	MN	c_char_p(29136068)
HDetKr	1	MN	c_char_p(47731956)
xl8O0c	1	MN	c_char_p(32864532)
Io1A2f	1	MN	c_char_p(38911556)
cKQfhg	2	MN	c_char_p(79714260)
xEx8N	4	MN	c_char_p(29069668)
HAjg0w	1	MN	c_char_p(79543524)
IhEOy6	2	MN	c_char_p(29052852)
3Tv0E	1	MN	c_char_p(29438436)
i8lAE	3	MN	c_char_p(29259860)
IixiO9	2	MN	c_char_p(29774212)
HAWCEI	2	MN	c_char_p(29882084)
d0iKKk	1	MN	c_char_p(39001780)
zCaLwp	2	MN	c_char_p(39022564)
9k892W	29	MN	c_char_p(29363700)
J0e2FN	1	MN	c_char_p(32790084)
dfgemD	2	MN	c_char_p(38469700)
IyHR1w	2	MN	c_char_p(28913156)
IaaORA	1	MN	c_char_p(29398308)
IjZNMu	2	MN	c_char_p(29351156)
93NmFL	1	MN	c_char_p(37283076)
J2aBSy	1	MN	c_char_p(50755668)
cyu24d	1	MN	c_char_p(29780644)
AgRxMK	1	MN	c_char_p(76354548)
bGMk6T	3	MN	c_char_p(47737700)
IL2qYT	5	MN	c_char_p(28890356)
HIfJYf	4	MN	c_char_p(38971588)
dnOkkN	3	MN	c_char_p(29393828)
dddsFE	1	MN	c_char_p(76327780)
9jUwYi	1	MN	c_char_p(38942820)
93TiWX	7	MN	c_char_p(39293988)
