GSDlNJ	1	TN	c_char_p(41612596)
HxvPXO	11	TN	c_char_p(53497460)
H9Bhmj	12	TN	c_char_p(41535764)
HowhVi	3	TN	c_char_p(56032788)
GQOY5E	1	TN	c_char_p(42884068)
H4g6f8	2	TN	c_char_p(41360052)
if1jua	3	TN	c_char_p(42693492)
GWHziZ	1	TN	c_char_p(70380836)
xWHNWi	1	TN	c_char_p(41745748)
kZma34	1	TN	c_char_p(87163300)
x43Afq	1	TN	c_char_p(83491188)
yUzuQt	19	TN	c_char_p(48484740)
GQXH83	1	TN	c_char_p(40787156)
H5zHvH	1	TN	c_char_p(42793396)
mNYfwY	1	TN	c_char_p(51336100)
GQLvYS	1	TN	c_char_p(42650596)
Hg11ZA	2	TN	c_char_p(41697188)
gnFoKw	1	TN	c_char_p(46623844)
9PUNLH	2	TN	c_char_p(57337492)
GURb1R	1	TN	c_char_p(41023636)
GT102q	4	TN	c_char_p(53400116)
GTGJFB	2	TN	c_char_p(41696228)
y89dU	1	TN	c_char_p(40918884)
yyzL3Z	3	TN	c_char_p(40535524)
aOIoBw	3	TN	c_char_p(41679748)
H0JY1K	2	TN	c_char_p(41740868)
HigKGE	1	TN	c_char_p(40737124)
H31fTs	1	TN	c_char_p(48471428)
eUByyb	6	TN	c_char_p(56123316)
orLSsF	1	TN	c_char_p(40912708)
zCaLwp	1	TN	c_char_p(41090772)
RFDtO	1	TN	c_char_p(41357668)
GVa4Dq	1	TN	c_char_p(42717604)
x3xKr9	5	TN	c_char_p(40690020)
HsnUth	1	TN	c_char_p(41748900)
GTuFc0	4	TN	c_char_p(40815844)
UT2FE	1	TN	c_char_p(42650148)
GZh7rV	3	TN	c_char_p(42891396)
H4EdtZ	2	TN	c_char_p(40753492)
jcIrm	1	TN	c_char_p(47230740)
GV1J1f	1	TN	c_char_p(51967540)
HkGV1E	2	TN	c_char_p(40851524)
GTWm0e	1	TN	c_char_p(41797252)
H3SOu3	1	TN	c_char_p(61591604)
x20N	1	TN	c_char_p(41073604)
GRDKwh	1	TN	c_char_p(40799316)
GL1q4I	2	TN	c_char_p(41091924)
GVAoex	1	TN	c_char_p(40545812)
tCp8Oh	1	TN	c_char_p(46687604)
GEQ3zg	1	TN	c_char_p(41364756)
cB3gYd	1	TN	c_char_p(40539364)
GQTB2X	1	TN	c_char_p(56098660)
